name,review_count,categories,rating,latitude,longitude,price,address,zip_code,Problem
Wasabi Sushi & Bento,111,Japanese,4.0,40.7104944709691,-74.0087553486228,$$,200 Broadway,10038.0,1.0
Sakura 7,109,Japanese,4.0,40.72399620000001,-73.898706,$$,65-54 Grand Ave,11378.0,1.0
Samurai Fusion Sushi,132,Japanese,4.0,40.608551,-74.004348,$$,1709 86th St,11214.0,0.0
Isohama,140,Japanese,4.0,40.783609999999996,-73.95088,$$,1666 3rd Ave,10128.0,1.0
Yama 49,244,Sushi Bars,4.0,40.75386500000001,-73.96847700000002,$$,308 E 49th St,10017.0,0.0
Chopped Parsley,106,Japanese,4.5,40.82593,-73.94742,$$,500 W 146th St,10031.0,1.0
Kotobuki Manhattan,546,Japanese,4.0,40.731107,-73.98912,$$,56 3rd Ave,10003.0,0.0
Dream Eatery,84,Sushi Bars,4.0,40.629502553990605,-74.0112465935784,$$,6712 Fort Hamilton Pkwy,11219.0,1.0
Ichiba Ramen,464,Ramen,3.5,40.73473,-73.9919199,$$,125 University Pl,10003.0,1.0
Tempura Matsui,104,Japanese,4.5,40.74819,-73.97466999999997,$$$$,222 E 39th St,10016.0,1.0
Shabu-Tatsu East Village,598,Japanese,4.0,40.72927,-73.98585,$$,216 E 10th St,10003.0,0.0
Longevousjoy,269,Ramen,3.0,40.61312,-73.98246,$$,6610 Bay Pkwy,11204.0,1.0
Jun-Men Ramen Bar,545,Ramen,4.0,40.748209,-74.00046999999998,$$,249 9th Ave,10001.0,1.0
Shabushabu Macoron,47,Japanese,4.5,40.71909,-73.99086,$$$$,61 Delancey,10002.0,0.0
Curry-Ya,688,Japanese,4.0,40.72922,-73.98604,$$,214 E 10th St,10003.0,1.0
Sushi Time,471,Sushi Bars,4.5,40.7185591,-73.841229,$$,72-42 Austin St,11375.0,1.0
Menya Jiro- Brooklyn,83,Ramen,4.0,40.69505,-73.98357,$$,306 Gold St,11201.0,0.0
Kosaka,127,Japanese,4.0,40.7381972955808,-74.0014449879527,$$$$,220 W 13th St,10011.0,1.0
Pink Nori,343,Japanese,4.0,40.764689000000004,-73.917282,$$,36-06 30th Ave,11103.0,1.0
750 Myrtle Diner,92,Modern European,4.5,40.69486,-73.95278,$$,750 Myrtle Ave,11205.0,1.0
Mentoku,371,Ramen,4.0,40.76352,-73.98852,$$,744 9th Ave,10019.0,1.0
Suteishi,439,Japanese,4.0,40.707879999999996,-74.00194,$$$,24 Peck Slip,10038.0,1.0
Yuzu,177,Sushi Bars,4.0,40.80930709838871,-73.9438552856445,$$,350 Lenox Ave,10027.0,1.0
Kaede Japanese Restaurant,170,Japanese,3.5,40.714458,-74.007439,$$,90 Chambers St,10007.0,0.0
Village Yokocho,729,Izakaya,3.5,40.7298,-73.98918990000001,$$,8 Stuyvesant St,10003.0,1.0
Café Zaiya,1134,Japanese,4.0,40.7523,-73.98043,$,18 E 41st St,10017.0,0.0
Torishin,235,Japanese,4.0,40.764959999999995,-73.98721,$$$$,362 W 53rd St,10019.0,1.0
MIFUNE New York,121,Japanese,4.0,40.75157,-73.97171999999998,$$$$,245 E 44th St,10017.0,0.0
Nare Sushi,293,Sushi Bars,4.0,40.76143,-73.96992,$$,115 E 57th St,10022.0,1.0
Hakubai,107,Japanese,4.0,40.74954,-73.97986,$$$$,66 Park Ave,10016.0,0.0
Bai Sushi,185,Sushi Bars,4.0,40.75978410000001,-73.92023940000001,$$,37-03 Broadway,11103.0,1.0
BondSt,908,Japanese,4.0,40.726934,-73.994404,$$$,6 Bond St,10012.0,0.0
Taco Dumbo,69,Mexican,4.0,40.750296999999996,-73.991708,$$,2 Pennsylvania Plz,10121.0,1.0
Shochu & Tapas - Aya,71,Japanese,3.5,40.755222896383295,-73.9691328296387,$$,247 E 50th St,10022.0,0.0
Sushi Yasu,453,Japanese,4.0,40.720967,-73.846356,$$,70-11 Austin St,11375.0,1.0
Shinshi Ramen,201,Ramen,4.5,40.75732,-73.96791,$$,235 E 53rd St,10022.0,0.0
Ramen Setagaya,212,Ramen,4.0,40.7147999,-73.96115,$$,280 Bedford Ave,11249.0,1.0
Oramen,229,Ramen,4.0,40.7390256,-73.9960282,$$,579 6th Ave,10011.0,1.0
Kome Waza,152,Japanese,4.0,40.703509999999994,-74.01024,$$,40 Water St,10004.0,1.0
Sushi Inoue,106,Sushi Bars,4.0,40.8104436,-73.94364200000003,$$$$,381 Lenox Ave,10027.0,0.0
Shogun Hibachi,120,Japanese,4.0,40.718153318770106,-73.83740328829958,$$,111-16 Queens Blvd,11375.0,0.0
Tanoshi Sushi Sake Bar,574,Sushi Bars,4.5,40.767568,-73.952815,$$$$,1372 York Ave,10021.0,0.0
Chuko,1018,Asian Fusion,4.0,40.680784,-73.967455,$$,565 Vanderbilt Ave,11238.0,0.0
Mei Jin Ramen,577,Ramen,4.0,40.775028000000006,-73.953491,$$,1574 2nd Ave,10028.0,0.0
Sushi Azabu,413,Sushi Bars,4.0,40.7222930324682,-74.0098838048935,$$$$,428 Greenwich St,10013.0,1.0
Inase Restaurant,120,Sushi Bars,4.0,40.77452,-73.95072900000002,$$$,1586 1st Ave,10028.0,0.0
RYUJIN,199,Ramen,4.0,40.711178187852,-73.9506256676857,$$,513 Grand St,11211.0,0.0
Naruto Ramen,208,Ramen,4.0,40.796856700000006,-73.96987170000001,$$,2634 Broadway,10025.0,1.0
Tokyo House,62,Japanese,4.0,40.9056206,-73.9040833,$$,5648 Riverdale Ave,10471.0,0.0
Kakurega Sushi,43,Sushi Bars,4.0,40.760567,-73.833354,$$$$,133-44 37th Ave,11354.0,0.0
Tenzan,271,Japanese,3.5,40.615135576305796,-73.9939702657333,$$,7117 18th Ave,11204.0,1.0
Matsunichi,83,Japanese,3.5,40.715919899999996,-73.9972499,$$,14-18 Elizabeth St,10013.0,0.0
Chef's Table at Brooklyn Fare,471,Japanese,4.5,40.7561930774282,-73.9966090932068,$$$$,431 W 37th St,10018.0,0.0
Sake Bar Decibel,934,Bars,4.0,40.729263,-73.987792,$$,240 E 9th St,10003.0,0.0
JJ's Fusion,429,Sushi Bars,4.0,40.762211,-73.918243,$$,3705 31st Ave,11103.0,0.0
Oki Japanese,83,Japanese,3.0,40.7435273,-73.91932659999998,$$,4511 Queens Blvd,11104.0,0.0
Menya Jiro- Fidi,122,Ramen,4.0,40.70933,-74.00714,$$,123 William St,10038.0,0.0
Takara Sushi,197,Sushi Bars,4.0,40.789234,-73.813417,$$,150-11 14th Ave,11357.0,1.0
Yuba,349,Japanese,4.0,40.7305450439453,-73.9900436401367,$$$,105 E 9th St,10003.0,1.0
Dashi Noodle House,71,Japanese,3.5,40.70772,-73.89721999999998,$$,66-41 Fresh Pond Rd,11385.0,0.0
Nakamura,296,Ramen,4.0,40.717975,-73.98511500000002,$$,172 Delancey St,10002.0,1.0
52nd Sushi,105,Sushi Bars,4.0,40.744590759277294,-73.9116134643555,$$,5221 Roosevelt Ave,11377.0,0.0
Sakura Japanese Cuisine,179,Japanese,4.0,40.77469,-73.90819990000001,$$,35-15 Ditmars Blvd,11105.0,0.0
Shuko,255,Japanese,4.0,40.7334269431242,-73.99146356741291,$$$$,47 E 12th St,10003.0,1.0
Blue Ribbon Sushi Bar & Grill - New York,710,Sushi Bars,4.0,40.767494801419396,-73.98319789220429,$$$,308 W 58th St,10019.0,0.0
Sushi Zo,75,Japanese,4.5,40.7297821044922,-73.9992218017578,$$$$,88 W 3rd St,10012.0,1.0
Sushi Zo,75,Japanese,4.5,40.7297821044922,-73.9992218017578,$$$$,88 W 3rd St,10012.0,1.0
Minca,1599,Ramen,4.0,40.72412,-73.98288000000002,$$,536 E 5th St,10009.0,0.0
Chikurin,298,Japanese,3.5,40.5995,-73.99011,$$,2362 86th St,11214.0,1.0
Nobu Fifty Seven,1076,Sushi Bars,4.0,40.7636210840864,-73.97650486136409,$$$$,40 W 57th St,10019.0,1.0
Ennju,224,Japanese,3.5,40.73727,-73.99124,$$,20 E 17th St,10003.0,1.0
Sushi Of Gari,594,Sushi Bars,4.0,40.77137000000001,-73.95275,$$$$,402 E 78th St,10075.0,1.0
Yoi Sushi Japanese,129,Sushi Bars,4.5,40.758990000000004,-73.83364,$$,133-22 39th Ave,11354.0,0.0
Kajitsu,209,Japanese,4.0,40.7498614,-73.9777215,$$$$,125 E 39th St,10016.0,1.0
Shokunin BBQ,35,Japanese,3.0,40.6332876204455,-74.00621644047541,$$$,952 60th St,11219.0,0.0
MakiMaki,117,Japanese,4.5,40.7633913312621,-73.9780393019703,$$,1369 6th Ave,10019.0,0.0
Tomoe Sushi,873,Sushi Bars,4.0,40.7277,-74.0001599,$$$,172 Thompson St,10012.0,1.0
Koko Ramen,121,Ramen,4.0,40.6410361919404,-73.9642817210745,$$,375 Marlborough Rd,11226.0,0.0
Silver Rice,73,Sushi Bars,4.5,40.6597410822446,-73.96042395383121,$$,575A Flatbush Ave,11225.0,1.0
Ippudo NY,9649,Ramen,4.0,40.73092000000001,-73.99015,$$,65 4th Ave,10003.0,0.0
Kogane Ramen,281,Ramen,4.0,40.698608,-73.992675,$$,76 Henry St,11201.0,0.0
Kome Waza,71,Poke,4.0,40.76585,-73.95765,$$,1275 1st Ave,10065.0,1.0
SoGoGooGo Sushi,73,Sushi Bars,4.0,40.6123774078583,-74.12952014752729,$$,1970-1980 Victory Blvd,10314.0,0.0
Kuruma Zushi,221,Sushi Bars,4.0,40.75653,-73.97768,$$$$,7 E 47th St,10017.0,0.0
E Sushi,167,Sushi Bars,4.0,40.61811511635221,-73.9323730766773,$$,2118 Flatbush Ave,11234.0,0.0
Aya Sushi,273,Japanese,4.0,40.75561,-73.99207,$$,314 W 39th St,10018.0,1.0
Gyu-Kaku Japanese BBQ,1078,Japanese,4.0,40.75537,-73.97054,$$$,805 3rd Ave,10022.0,0.0
Gyu-Kaku Japanese BBQ,390,Barbeque,4.5,40.758159,-73.829822,$$,4052 Main St,11354.0,0.0
Sasabune,376,Japanese,4.0,40.76846,-73.95515,$$$$,401 E 73rd St,10021.0,0.0
Ikinari Steak Upper West,41,Steakhouses,4.0,40.7843628,-73.9799037,$$,2233 Broadway,10024.0,0.0
Maru 2,99,Japanese,4.5,40.7416362670334,-74.00073600629091,$,267 W 17th St,10011.0,0.0
Tengu Sushi & Noodle House,191,Japanese,3.5,40.63332,-74.00567,$$,5920 Fort Hamilton Pkwy,11219.0,0.0
Mitoushi,256,Japanese,3.5,40.58563,-73.95181,$$,1714 Sheepshead Bay Rd,11235.0,0.0
Ramen Lab,301,Ramen,4.0,40.72099179999999,-73.9963582,$$,70 Kenmare St,10012.0,1.0
Omakasa,68,Asian Fusion,4.0,40.72206,-73.99674,$$,56 Spring St,10012.0,0.0
Sushi Ryusei,52,Sushi Bars,4.5,40.74845,-73.97513000000002,$$$$,216 E 39th St,10016.0,0.0
Ramen Andante,26,Ramen,4.5,40.7148695,-73.9625803,$$,130 Grand St,11249.0,0.0
Koto Sushi,142,Sushi Bars,4.0,40.680029,-73.974163,$$,263 Flatbush Ave,11217.0,1.0
Maroo,121,Japanese,4.0,40.782475899999994,-73.9513328,$$,1640 3rd Ave,10128.0,1.0
B Flat,345,Lounges,4.0,40.7185644131449,-74.0048434404755,$$,277 Church St,10013.0,1.0
Stanford East Sake Bar,64,Japanese,4.0,40.74814,-73.98755,$$,43 W 32nd St,10001.0,0.0
Cagen Japan Restaurant,178,Japanese,4.0,40.72779,-73.98416999999998,$$$$,414 E 9th St,10009.0,0.0
Tampopo Ramen,314,Ramen,4.0,40.850719,-73.936309,$$,1 Bennett Ave,10033.0,0.0
Sayori Japanese Restaurant,37,Japanese,4.0,40.62422,-74.13663000000003,$$,1440 Forest Ave,10302.0,0.0
Teppen Ramen,249,Ramen,4.5,40.75929,-73.96879,$$,159 E 55th St,10022.0,0.0
Sasa Song,87,Sushi Bars,4.0,40.75786,-73.78195,$$,201-07 Northern Blvd,11361.0,1.0
Masa,306,Sushi Bars,4.0,40.768606364387104,-73.9832784748688,$$$$,10 Columbus Cir,10019.0,0.0
Blue Ribbon Sushi Izakaya,463,Sushi Bars,4.0,40.7220839812692,-73.9882245327093,$$$,187 Orchard St,10002.0,1.0
MOMO Hibachi Steak House & Bar,198,Japanese,4.0,40.583724,-73.949334,$$,1901 Emmons Ave,11235.0,0.0
Restaurant Riki,337,Japanese,3.5,40.7532844543457,-73.9738540649414,$$,141 E 45th St,10017.0,1.0
Fuji Hibachi,234,Japanese,3.5,40.75792,-73.99067,$$,321 W 42nd St,10036.0,0.0
Omakase Room by Tatsu,86,Sushi Bars,4.5,40.73382,-74.00041999999998,$$$$,14 Christopher St,10014.0,0.0
Fushimi Modern Japanese Cuisine & Lounge,563,Japanese,4.0,40.71882700000001,-73.954131,$$,475 Driggs Ave,11211.0,0.0
Ramen-Ya,897,Ramen,4.0,40.732535999999996,-74.001681,$$,181 W 4th St,10014.0,1.0
Mitoushi Japanese Restaurant,145,Japanese,3.5,40.608332,-73.960424,$$,1221 Quentin Rd,11229.0,0.0
Totto Ramen,5107,Ramen,4.0,40.7643285462369,-73.9876558773155,$$,366 W 52nd St,10019.0,1.0
Go! Go! Curry!,1384,Japanese Curry,4.0,40.75463,-73.99115,$$,273 W 38th St,10018.0,0.0
Iron Chef House,372,Sushi Bars,4.0,40.6972664717136,-73.9925980567932,$$,92 Clark St,11201.0,1.0
BentOn Cafe,147,Japanese,3.5,40.7527802459225,-73.9735173882912,$,156 E 45th St,10017.0,0.0
Ichigo Sushi Restaurant,77,Sushi Bars,4.0,40.632322071141296,-74.0274641166856,$$,7308 3rd Ave,11209.0,1.0
SUGARFISH by sushi nozawa,656,Sushi Bars,4.0,40.73901,-73.98881999999998,$$$,33 E 20th St,10003.0,0.0
SHOJI at 69 Leonard St,40,Sushi Bars,4.5,40.71772,-74.00538,$$$$,69 Leonard St,10013.0,0.0
Misaki Sushi,82,Japanese,4.5,40.5430375852957,-74.2073278974315,$$,645 Rossville Ave,10309.0,1.0
Kyoto Sushi,158,Japanese,4.0,40.7250777468913,-73.9470219435913,$$,161 Nassau Ave,11222.0,1.0
Uchu,57,Sushi Bars,4.5,40.72172,-73.99025999999998,$$$$,217 Eldridge St,10002.0,0.0
TabeTomo,125,Ramen,4.0,40.72688,-73.98311,$$,131 Avenue A,10009.0,0.0
Yaya Tea Garden,451,Coffee & Tea,4.0,40.7162999,-73.99495999999998,$,51 Chrystie St,10002.0,0.0
Sake Bar Satsko,144,Japanese,4.0,40.72445,-73.98027990000001,$$,202 E 7th St,10009.0,1.0
Marumi,388,Sushi Bars,4.0,40.728969899999996,-73.99837,$$,546 Laguardia Pl,10012.0,1.0
Karls Balls,40,Japanese,4.5,40.74763132338821,-73.8508827409998,$,47-01 111th St,11368.0,0.0
Poke,439,Sushi Bars,4.0,40.7766,-73.95057,$$,343 E 85th St,10028.0,0.0
Tomo Japanese Cuisine,207,Japanese,3.5,40.750060999999995,-73.88005600000002,$$,86-12 37th Ave,11372.0,1.0
Satsuki,37,Japanese,4.0,40.758140000000004,-73.98304,$$$$,114 W 47th St,10036.0,0.0
Umami Sushi,71,Sushi Bars,4.5,40.73571,-74.00044,$$,50 Greenwich Ave,10011.0,0.0
ICHIRAN - Brooklyn,978,Ramen,3.5,40.707587,-73.93327099999998,$$,374 Johnson Ave,11206.0,0.0
Sugarcane Raw Bar Grill,315,Sushi Bars,4.0,40.703799,-73.992343,$$$,55 Water St,11201.0,0.0
15 East Restaurant,607,Japanese,4.0,40.7363799,-73.99213,$$$$,15 E 15th St,10003.0,1.0
Menkui-Tei,1021,Ramen,3.5,40.763259999999995,-73.97706,$$,58 W 56th St,10019.0,0.0
Niigata Kome Tosho,3,Sushi Bars,4.5,40.7575221,-73.9771166,$$,12 E 49th St,10017.0,0.0
Chikarashi,70,Japanese,4.0,40.74458,-73.98871,$$,1158 Broadway,10001.0,1.0
Zest Ramen,155,Ramen,4.5,40.71816,-73.99186,$$,112 Eldridge St,10002.0,0.0
66S Fusion,49,Sushi Bars,4.5,40.6977600194066,-73.9715740687866,$$,130 Flushing Ave,11205.0,0.0
Tenichi Ramen Cobble Hill,35,Ramen,4.0,40.68779,-73.98989,$$,116 Smith St,11201.0,0.0
Wakamatsu,82,Japanese,3.5,40.727484999999994,-73.892282,$$,7018 Grand Ave,11378.0,0.0
dainobu,200,Grocery,3.5,40.7546157836914,-73.97312927246091,$,129 E 47th St,10017.0,0.0
Slow Loris,57,Korean,4.0,40.6601311,-73.9607934,$$,556 Flatbush Ave,11225.0,0.0
Aaron Sushi,39,Japanese,4.0,40.7667,-73.91233000000003,$$,2545 Steinway St,11103.0,0.0
Tamashii Red,169,Ramen,3.5,40.71951,-73.84369000000002,$$,71-34 Austin St,11375.0,0.0
U-Me Sushi,87,Japanese,3.5,40.69254565330621,-73.85879103094341,$$,8509 Jamaica Ave,11421.0,1.0
Rakuzen AYCE Sushi,153,Sushi Bars,3.5,40.63112,-74.00903000000002,$$,6408 Fort Hamilton Pkwy,11219.0,0.0
Tatsu Ramen,221,Ramen,4.5,40.729079999999996,-73.98446,$$,167 1st Ave,10003.0,0.0
Kouzan Japanese Restaurant,209,Japanese,3.5,40.79226,-73.97145,$$,685 Amsterdam Ave,10025.0,0.0
Go! Go! Curry!,336,Japanese Curry,4.0,40.7098966,-74.0090997,$,12 John St,10038.0,0.0
Ramen Ishida,115,Ramen,4.5,40.719590000000004,-73.98834000000002,$$,122 Ludlow St,10002.0,1.0
Neta,349,Sushi Bars,4.0,40.7335,-73.99906999999997,$$$$,61 W 8th St,10011.0,1.0
Chidori,113,Sushi Bars,3.5,40.7298925,-73.8602819,$$,9709 64th Ave,11374.0,0.0
Bay Sushi,66,Sushi Bars,4.0,40.638618,-74.034637,$$,29 Bay Ridge Ave,11220.0,1.0
Suzuki,70,Japanese,3.5,40.7582797854234,-73.9827184029637,$$$$,114 W 47th St,10036.0,1.0
Sushi of Gari 46,642,Sushi Bars,4.0,40.76072,-73.98957,$$$$,347 W 46th St,10036.0,0.0
Yamashiro,116,Japanese,3.5,40.693259999999995,-73.9666,$$,466 Myrtle Ave,11205.0,1.0
Totto Ramen - Midtown East,1001,Ramen,4.0,40.7562184833974,-73.96797228941071,$$,248 E 52nd St,10022.0,0.0
Takahachi Tribeca Restaurant,214,Sushi Bars,3.5,40.716590000000004,-74.007919,$$$,145 Duane St,10013.0,0.0
Bamboo Ya,60,Sushi Bars,4.0,40.72149,-73.84905,$$,69-12 Austin St,11375.0,1.0
Fushimi Bay Ridge,337,Sushi Bars,3.5,40.61727,-74.03101,$$,9316 4th Ave,11209.0,0.0
Samurai Papa BS,129,Ramen,4.0,40.6897563,-73.951087,$$,594 Lafayette Ave,11216.0,0.0
Yummy Machi,56,Japanese,4.5,40.62640800000001,-74.164168,$,2236 Forest Ave,10303.0,1.0
Sarku Japan,25,Japanese,3.5,40.650366,-73.890564,$,11114 Flatlands Ave,11207.0,1.0
Churutto Ramen & Poke,102,Ramen,4.0,40.77916,-73.95396,$$,1534 3rd Ave,10128.0,0.0
Sushi Ren,116,Japanese,3.5,40.7753299,-73.95339,$$,1584 2nd Ave,10028.0,1.0
Abiko Curry,556,Japanese Curry,4.0,40.74742596847229,-73.9862179359732,$$,2 W 32nd St,10001.0,1.0
ICHIRAN Midtown,351,Ramen,4.0,40.74839,-73.99061999999998,$$,132 W 31st St,10001.0,0.0
Curry-Ya,35,Japanese,4.0,40.81712,-73.95325,$$,1467 Amsterdam Ave,10027.0,1.0
Sake Sushi,164,Japanese,3.5,40.643961,-73.97669,$$,328 Church Ave,11218.0,0.0
Han Sushi,95,Japanese,3.5,40.768482,-73.9887,$$,854 10th Ave,10019.0,0.0
Akiyama Japanese Restaurant,76,Japanese,3.5,40.7861273,-73.8358705,$$,132-16 14th Ave,11356.0,1.0
Jin Ramen - West Harlem,989,Ramen,4.0,40.8154774,-73.9587672,$$,3183 Broadway,10027.0,0.0
Bamboo Ya,249,Japanese,3.5,40.72985300000001,-73.860697,$$,97-11 Queens Blvd,11374.0,1.0
Sushi Gama,79,Sushi Bars,3.5,40.76967,-73.95796,$$,1403 2nd Ave,10021.0,1.0
Sakura of Japan,123,Japanese,4.0,40.709720000000004,-74.00854,$,29 John St,10038.0,0.0
Roy's Fish Market,122,Seafood Markets,4.5,40.7617347309091,-73.9604171678531,$$,1138 1st Ave,10065.0,0.0
Umai Ramen,148,Ramen,3.5,40.620026662745204,-73.98942778224341,$$,6320 18th Ave,11204.0,1.0
Shinka Ramen & Sake Bar,168,Ramen,4.5,40.7170795322745,-73.9952574670315,$$,93 Bowery St,10002.0,0.0
Osaka,118,Japanese,3.5,40.6848,-73.99488000000002,$$,272 Court St,11231.0,1.0
Ageha Sushi,600,Sushi Bars,4.0,40.764528999999996,-73.988597,$$,767 9th Ave,10019.0,0.0
noda,21,Sushi Bars,4.5,40.74478,-73.9881,$$$$,6 West 28th St,10001.0,0.0
Fujiyama Japanese Restaurant,68,Japanese,3.5,40.621179999999995,-74.00632,$,7307 13th Ave,11228.0,0.0
Buntopia,124,Vegan,4.5,40.69598,-73.93398,$$,994 Broadway,11221.0,1.0
Yoshi,77,Japanese,4.0,40.61572,-73.91804990000001,$$,5827 Ave T,11234.0,0.0
Tairyo Japanese Fusion,34,Japanese,4.5,40.631859999999996,-74.0274699,$$,7407 3rd Ave,11209.0,0.0
Shiro of Japan,217,Japanese,3.5,40.7094144437171,-73.8684068146203,$$,8040 Cooper Ave,11385.0,0.0
Palace of Japan,170,Japanese,3.5,40.88612,-73.91,$$,3505 Johnson Ave,10463.0,0.0
Shinsen,128,Sushi Bars,4.0,40.715579999999996,-73.9967,$$,44 Bowery,10013.0,0.0
Tenzan,418,Sushi Bars,3.5,40.778307915418104,-73.97792069951859,$$,285 Columbus Ave,10023.0,1.0
Ninja Japan Teriyaki and Sushi,20,Japanese,4.5,40.693357299999995,-73.85298370000002,$$,92-06 Jamaica Ave,11421.0,0.0
Bar Moga,119,Cocktail Bars,4.0,40.72787,-74.00107,$$,128 W Houston St,10012.0,0.0
East Sushi Bistro,132,Sushi Bars,4.0,40.59897,-73.95269990000001,$$,2106 E 19th St,11229.0,1.0
Gyu-Kaku Japanese BBQ,1592,Japanese,4.0,40.72822,-73.99141999999998,$$$,34 Cooper Sq,10003.0,0.0
Watami Sushi and Grill,26,Japanese,4.0,40.67212,-73.97693000000002,$$,206 Garfield Pl,11215.0,0.0
Menkoi Sato,99,Ramen,4.5,40.731653661855795,-74.0017022376845,$$,7 Cornelia St,10014.0,0.0
Yokoya,170,Ramen,4.0,40.72254,-73.98917,$$,201 Allen St,10002.0,1.0
Kiraku Sushi,68,Sushi Bars,3.5,40.8532877,-73.8534942,$$,1948 Williamsbridge Rd,10461.0,0.0
Sumi Sushi,101,Sushi Bars,4.0,40.679178,-73.973522,$$,287 Flatbush Ave,11217.0,1.0
Tokyo Record Bar,80,Izakaya,3.5,40.730565405136396,-74.0001550748959,$$$$,127 Macdougal St,10012.0,0.0
Mirakuya Japanese Cuisine,33,Japanese,4.0,40.7004883125668,-73.9435394480824,$,727 Flushing Ave,11206.0,0.0
Maguro,378,Sushi Bars,3.5,40.7420234680176,-73.9813766479492,$$,160 E 28th St,10016.0,0.0
karakatta,129,Ramen,4.0,40.72933,-73.99865,$$,230 Thompson St,10012.0,0.0
The Lobster Club,73,Sushi Bars,4.0,40.758301,-73.971868,$$$$,98 E 53rd St,10022.0,0.0
Ramen Danbo,51,Ramen,4.5,40.6761199579391,-73.9745199680328,$$,52 7th Ave,11217.0,0.0
Mura,159,Japanese,3.5,40.671123,-73.984306,$$,369 5th Ave,11215.0,1.0
Sushi Hana,88,Sushi Bars,4.0,40.620906,-74.025741,$$,524 86th St,11209.0,1.0
Torishin Kitchen,4,Japanese,4.0,40.764959999999995,-73.98721,$$$$,362 W 53rd St,10019.0,0.0
Tanoshi Tei,5,Japanese,4.0,40.767587,-73.952844,$$,1374 York Ave,10021.0,1.0
Nippon,154,Sushi Bars,3.5,40.75743,-73.97041999999998,$$$,155 E 52nd St,10022.0,0.0
Happy Kitchen,88,Japanese,3.5,40.7494341,-73.8859037,$$,80-12 37th Ave,11372.0,1.0
Lucky Cat,285,Lounges,3.5,40.7570162692229,-73.9681779883895,$$,232 E 53rd St,10022.0,1.0
Dai Hachi Sushi,163,Japanese,4.0,40.75865,-73.96523,$$,303 E 56th St,10022.0,0.0
Pokébāb,142,Japanese,4.5,40.71683,-73.95866,$$,209 Bedford Ave,11211.0,0.0
Kobe Sushi,125,Japanese,4.0,40.77077,-73.95066,$$,1472 York Ave,10075.0,1.0
Haru Sushi,344,Japanese,3.0,40.7054815402335,-74.00828361511229,$$,1 Wall St Ct,10005.0,0.0
Blue Ribbon Sushi Bar - Hudson Eats,125,Sushi Bars,3.5,40.712693,-74.015839,$$,225 Liberty St,10281.0,0.0
Ikinari Steak Chelsea 7th Ave,97,Steakhouses,3.5,40.74187,-73.9975,$$,154 7th Ave,10011.0,0.0
SSAM,343,Korean,4.0,40.68594,-73.991274,$$,170 Smith St,11201.0,0.0
Otafuku,477,Japanese,3.5,40.729486,-73.98841,$,220 E 9th St,10003.0,1.0
Kyoto Sushi V,39,Japanese,3.5,40.63074,-74.10327,$$,418 Forest Ave,10301.0,1.0
Daigo Handroll Bar,39,Sushi Bars,4.5,40.690884000000004,-73.982863,$$,445 Albee Square W,11201.0,0.0
Kiku Asian Bistro,233,Sushi Bars,3.5,40.67754,-73.97955999999998,$$,163 5th Ave,11217.0,1.0
Za-Ya Ramen,110,Ramen,4.0,40.674169899999995,-73.99968,$$,545 Court St,11231.0,0.0
Narita Japanese Cuisine,232,Japanese,3.0,40.7207696997636,-73.84559433829791,$$,107-08 70th Rd,11375.0,0.0
Kobeyaki,274,Japanese,3.5,40.753673,-73.985623,$$,110 W 40th St,10018.0,1.0
Nagoya Sushi,211,Japanese,3.5,40.61052,-73.954472,$$,1907 Kings Hwy,11229.0,1.0
Koto Sushi,55,Japanese,3.5,40.682315,-74.000587,$$,552 Henry St,11231.0,1.0
Ikinari Steak Times Square,112,Steakhouses,4.0,40.760704520328495,-73.99025041296692,$$,368 W 46th St,10036.0,0.0
Tataki Japanese Restaurant,151,Japanese,3.5,40.72067,-74.00486,$$,3 Lispenard St,10013.0,0.0
Arirang Hibachi Steakhouse,293,Japanese,3.5,40.62106,-74.02927,$$,8814 4th Ave,11209.0,1.0
A Sushi,103,Sushi Bars,4.0,40.7194651601964,-73.8433344662189,$$,71-44 Austin St,11375.0,1.0
Rockmeisha,178,Japanese,3.5,40.7325636,-74.0024582,$$,11 Barrow St,10014.0,1.0
Sashimi Express II,50,Sushi Bars,4.5,40.77068,-73.95849,$,223 E 74th St,10021.0,0.0
Fushimi Japanese Restaurant,170,Japanese,3.5,40.581292,-74.111488,$$,2110 Richmond Rd,10306.0,0.0
Mickey's Place,264,Sushi Bars,4.0,40.76382,-73.7707099,$$,40-17 Bell Blvd,11361.0,0.0
Sushi Factory,79,Sushi Bars,3.5,40.6418518141296,-74.0038870071483,$$,772 49th St,11220.0,1.0
Wasabi Sushi,134,Sushi Bars,3.5,40.59965,-73.98949,$$,2375 86th St,11214.0,1.0
Sakura 4,131,Sushi Bars,3.0,40.701229999999995,-73.89175999999998,$$,64-19 Myrtle Ave,11385.0,1.0
Koku Ramen,188,Ramen,4.0,40.7724500021756,-73.91409000619791,$$,2W 32nd St,10001.0,0.0
Osaka Japanese Fusion,144,Japanese,3.5,40.7628662644824,-73.9276888982055,$$,2524 Broadway,11106.0,1.0
Dai Hachi Sushi,59,Sushi Bars,4.5,40.74633,-73.95319,$$,46-18 Vernon Blvd,11101.0,0.0
Sushi by Bou,110,Japanese,4.5,40.74094,-73.9937,$$$,49 W 20th St,10011.0,0.0
